 5370  0.00457222
 4056  0.00352778
 5615  0.00464444
 2213  0.00150556
 4586  0.00392778
 3550  0.00290556
 3841  0.0029
 10240  0.00772778
 2743  0.00202222
 4459  0.00392222
 1498  0.000811111
 1789  0.00119444
 2803  0.00238333
 123  4.44444e-05
 2045  0.0015
 2001  0.00132222
 6954  0.00587222
 4187  0.0034
 2344  0.00191667
 3656  0.00322778
 4463  0.00375556
 4710  0.00401111
 5158  0.0044
 1963  0.00153333
 5328  0.00453889
 3866  0.00297778
 5725  0.00454444
 4272  0.00357778
 4442  0.00361667
 1516  0.000994444
 3419  0.00269444
 3785  0.003
 335  0.000194444
 5353  0.00421667
 3488  0.00269444
 5748  0.00465556
 1585  0.00116111
 4606  0.00392778
 5918  0.00505556
 3444  0.00290556
 6004  0.00515556
 3905  0.00361111
 1861  0.0014
 2913  0.00230556
 7599  0.00569444
 6137  0.00510556
 4949  0.00411667
 3132  0.00277778
 4087  0.00355
 2616  0.00195
 4654  0.0035
 5311  0.00431111
 6623  0.00527778
 4467  0.0039
 5565  0.00476667
 5521  0.00483333
 4313  0.00377222
 6075  0.00526667
 2558  0.00215
 7052  0.00561667
 3028  0.00254444
 5901  0.00474444
 1672  0.00117778
 3240  0.00256667
 2797  0.00212778
 952  0.000577778
 4552  0.00367222
 4045  0.00333333
 4299  0.00365
 6411  0.00527222
 1589  0.00112778
 906  0.000605556
 5924  0.00509444
 6835  0.00569444
 3217  0.00256667
 6604  0.00517222
 4494  0.00372778
 3978  0.00331111
 2329  0.00192222
 4450  0.00381667
 4448  0.00363889
 6964  0.00577222
 2799  0.002
 2541  0.00198889
 1948  0.00130556
 3302  0.00274444
 3516  0.00305556
 1547  0.00108333
 2167  0.00178333
 977  0.000572222
 4427  0.00363333
 6081  0.00490556
 5631  0.0047
 8339  0.00679444
 5995  0.00487222
 896  0.00045
 3475  0.00301667
 7497  0.00598889
 1169  0.000772222
 6862  0.00551667
 2840  0.00220556
 4743  0.00408333
 4199  0.00333889
 7773  0.00637222
 2146  0.00162778
 3749  0.00337222
 2900  0.00238889
 5103  0.00421111
 3520  0.00289444
 3670  0.00308333
 2206  0.00158333
 5714  0.0049
 4074  0.00348333
 4321  0.00364444
 3082  0.00229444
 4030  0.00355556
 8407  0.00667778
 4498  0.00361111
 2379  0.00176111
 4959  0.00438889
 7411  0.00591111
 5001  0.00437222
 4514  0.00395
 3059  0.00261111
 8179  0.00672222
 1740  0.00120556
 5070  0.00397778
 6016  0.00491667
 4984  0.00435
 7293  0.0058
 3776  0.00310556
 5174  0.00451111
 6195  0.00523333
 3225  0.00293889
 2570  0.00181667
 6149  0.00511667
 3986  0.00338889
 3329  0.0055
 1426  0.000883333
 4286  0.00355556
 5598  0.00413333
 6546  0.00536111
 2844  0.00243333
 1391  0.000983333
 4099  0.00358333
 4412  0.00368889
 6421  0.00528889
 1742  0.00146667
 268  0.0001
 2697  0.00233333
 2256  0.0015
 3460  0.00287778
 3017  0.00272222
 3524  0.00284444
 4622  0.00385
 1509  0.00102222
 4369  0.00345
 1511  0.00113889
 7502  0.00600556
 6444  0.00533889
 6548  0.00553333
 6400  0.00514444
 6868  0.00546111
 2491  0.00202778
 4394  0.00387222
 4057  0.00350556
 3757  0.00338889
 2595  0.00186111
 5325  0.00438333
 6423  0.00528333
 6342  0.00516667
 3125  0.00235
 2283  0.00166111
 5350  0.00445
 2744  0.00220556
 8164  0.00645556
 1181  0.000588889
 6319  0.00528889
 2954  0.00236667
 3528  0.00311111
 3173  0.00262778
 6157  0.00491667
 1330  0.000822222
 1771  0.00121111
 4190  0.00345556
 5269  0.00448333
 2495  0.00151111
 0  0
 1287  0.000888889
 2769  0.00228333
 4674  0.00385556
 4487  0.00346667
 4628  0.00394444
 7047  0.00568333
 3281  0.00287222
 6703  0.00542778
 4443  0.00375
 5250  0.00452778
 3927  0.00327778
 5138  0.00446667
 3339  0.0028
 5460  0.00433333
 5751  0.0049
 5601  0.00467222
 4757  0.00410556
 3445  0.00275
 4206  0.00705556
 972  0.000544444
 1141  0.00135556
 3765  0.00315
 5013  0.00406667
 2453  0.00162778
 2052  0.00146667
 4817  0.00827222
 2006  0.00146111
 3177  0.00244444
 3318  0.00272222
 6244  0.00496111
 4952  0.00390556
 4549  0.00375
 4699  0.0039
 1731  0.00106667
 4000  0.003
 3557  0.00288333
 2245  0.00173889
 7579  0.00634444
 3513  0.00302222
 4254  0.00733333
 4210  0.00341667
 1820  0.00122222
 5121  0.00433333
 5485  0.00443889
 3977  0.00339444
 3472  0.00297778
 5695  0.00461111
 4597  0.00376111
 2077  0.00336111
 5819  0.00476111
 5100  0.00446667
 4613  0.00379444
 3158  0.00266111
 7830  0.00631667
 2122  0.00139444
 3979  0.00336111
 8367  0.00658333
 5800  0.00476111
 2012  0.00127778
 5503  0.00446667
 4846  0.00418333
 6778  0.00556667
 4981  0.00406111
 4474  0.00366667
 7795  0.00633889
 4719  0.00391111
 3877  0.00318333
 2058  0.00165
 3185  0.00272778
 5736  0.00461111
 5699  0.00488333
 6462  0.00517778
 5761  0.00503889
 4513  0.00402222
 2864  0.00249444
 2648  0.00220556
 1402  0.000888889
 1151  0.000616667
 3411  0.00305556
 3374  0.00271111
 6084  0.00512222
 6902  0.00584444
 2486  0.00205
 2843  0.00207778
 6464  0.00510556
 6418  0.00530556
 7225  0.00567778
 5241  0.00467222
 7144  0.00571111
 6487  0.00541667
 1153  0.000711111
 8412  0.00675556
 1427  0.000722222
 2741  0.00217778
 3987  0.00339444
 2384  0.00192222
 3041  0.0025
 2891  0.00239444
 3943  0.00329444
 7458  0.00596667
