 5370  0.00192
 4056  0.00432
 5615  0.00234
 2213  0.00295
 4586  0.00379
 3550  0.0037
 3841  0.00415
 10240  0.00378
 2743  0.00404
 4459  0.00328
 1498  0.00084
 1789  0.00358
 2803  0.0044
 123  0.00357
 2045  0.00342
 2001  0.0035
 6954  0.00373
 4187  0.00329
 2344  0.00276
 3656  0.00554
 4463  0.00394
 4710  0.00317
 5158  0.00352
 1963  0.0021
 5328  0.00206
 3866  0.00307
 5725  0.00439
 4272  0.00274
 4442  0.0034
 1516  0.00218
 3419  0.00219
 3785  0.00262
 335  0.00395
 5353  0.00296
 3488  0.00279
 5748  0.00387
 1585  0.00262
 4606  0.00313
 5918  0.0024
 3444  0.00209
 6004  0.00428
 3905  0.00131
 1861  0.00311
 2913  0.00467
 7599  0.00242
 6137  0.00253
 4949  0.00282
 3132  0.00407
 4087  0.00441
 2616  0.0039
 4654  0.00364
 5311  0.0032
 6623  0.00224
 4467  0.00224
 5565  0.0036
 5521  0.00373
 4313  0.00391
 6075  0.00458
 2558  0.00369
 7052  0.00319
 3028  0.00264
 5901  0.00412
 1672  0.00188
 3240  0.00334
 2797  0.00316
 952  0.00302
 4552  0.00223
 4045  0.00424
 4299  0.00384
 6411  0.0043
 1589  0.00548
 906  0.00228
 5924  0.00187
 6835  0.00382
 3217  0.00323
 6604  0.00322
 4494  0.00341
 3978  0.00294
 2329  0.00279
 4450  0.00238
 4448  0.0035
 6964  0.00358
 2799  0.00415
 2541  0.0036
 1948  0.00377
 3302  0.00372
 3516  0.00434
 1547  0.00353
 2167  0.00469
 977  0.00316
 4427  0.0045
 6081  0.00485
 5631  0.00408
 8339  0.00289
 5995  0.00332
 896  0.00425
 3475  0.00377
 7497  0.00328
 1169  0.00373
 6862  0.00232
 2840  0.00352
 4743  0.003
 4199  0.00421
 7773  0.00454
 2146  0.0028
 3749  0.00466
 2900  0.00508
 5103  0.00433
 3520  0.00334
 3670  0.00254
 2206  0.00378
 5714  0.0024
 4074  0.00357
 4321  0.00442
 3082  0.0041
 4030  0.004
 8407  0.0038
 4498  0.00232
 2379  0.00352
 4959  0.00353
 7411  0.00228
 5001  0.00352
 4514  0.00397
 3059  0.00455
 8179  0.00347
 1740  0.00274
 5070  0.00413
 6016  0.00262
 4984  0.00452
 7293  0.00304
 3776  0.00105
 5174  0.00301
 6195  0.00299
 3225  0.00376
 2570  0.0034
 6149  0.00288
 3986  0.00371
 3329  0.00761
 1426  0.00335
 4286  0.00468
 5598  0.00277
 6546  0.00419
 2844  0.00348
 1391  0.00243
 4099  0.00342
 4412  0.00265
 6421  0.00506
 1742  0.0027
 268  0.00398
 2697  0.00292
 2256  0.00379
 3460  0.00328
 3017  0.0032
 3524  0.00379
 4622  0.00279
 1509  0.00306
 4369  0.00395
 1511  0.00418
 7502  0.00424
 6444  0.00303
 6548  0.004
 6400  0.00468
 6868  0.00393
 2491  0.00233
 4394  0.00447
 4057  0.00394
 3757  0.0034
 2595  0.00327
 5325  0.00267
 6423  0.00345
 6342  0.00357
 3125  0.00305
 2283  0.00338
 5350  0.00357
 2744  0.00346
 8164  0.00377
 1181  0.0033
 6319  0.00291
 2954  0.00267
 3528  0.00455
 3173  0.00177
 6157  0.00306
 1330  0.00388
 1771  0.00227
 4190  0.0039
 5269  0.00308
 2495  0.0036
 0  0.02491
 1287  0.00321
 2769  0.00246
 4674  0.00415
 4487  0.00362
 4628  0.00334
 7047  0.00388
 3281  0.00284
 6703  0.00295
 4443  0.00354
 5250  0.00359
 3927  0.00217
 5138  0.00227
 3339  0.00282
 5460  0.00394
 5751  0.00371
 5601  0.00249
 4757  0.00373
 3445  0.00237
 4206  0.00803
 972  0.00364
 1141  0.00677
 3765  0.00205
 5013  0.00252
 2453  0.00472
 2052  0.00291
 4817  0.0067
 2006  0.00161
 3177  0.00322
 3318  0.00249
 6244  0.00326
 4952  0.00275
 4549  0.00301
 4699  0.00334
 1731  0.00252
 4000  0.00295
 3557  0.00432
 2245  0.00377
 7579  0.00285
 3513  0.00352
 4254  0.00741
 4210  0.00367
 1820  0.00268
 5121  0.00337
 5485  0.00392
 3977  0.00296
 3472  0.00357
 5695  0.00416
 4597  0.00114
 2077  0.00658
 5819  0.00357
 5100  0.00279
 4613  0.0028
 3158  0.0031
 7830  0.00338
 2122  0.00409
 3979  0.00189
 8367  0.00299
 5800  0.00332
 2012  0.00467
 5503  0.00213
 4846  0.00309
 6778  0.00275
 4981  0.00255
 4474  0.00353
 7795  0.00359
 4719  0.00356
 3877  0.00202
 2058  0.00199
 3185  0.00385
 5736  0.00491
 5699  0.00194
 6462  0.00313
 5761  0.0031
 4513  0.00214
 2864  0.00402
 2648  0.00195
 1402  0.00362
 1151  0.00303
 3411  0.00332
 3374  0.00192
 6084  0.00141
 6902  0.00266
 2486  0.00449
 2843  0.00348
 6464  0.00316
 6418  0.00327
 7225  0.00387
 5241  0.00421
 7144  0.00418
 6487  0.00317
 1153  0.00511
 8412  0.00244
 1427  0.0046
 2741  0.0035
 3987  0.0026
 2384  0.00249
 3041  0.00318
 2891  0.00222
 3943  0.00219
 7458  0.0042
