0.00437731 0.00435234
0.00330622 0.00267326
0.00457702 0.00545256
0.00180391 0.00114
0.00373824 0.00348268
0.00289375 0.00223427
0.00313096 0.00292778
0.00834705 0.0113916
0.00223593 0.00148838
0.00363472 0.00397615
0.00122108 0.000611939
0.00145829 0.000752308
0.00228484 0.00154449
0.000100262 2.6918e-05
0.00166697 0.00119357
0.0016311 0.000895101
0.0056685 0.00692964
0.003413 0.00343705
0.00191069 0.00127056
0.00298016 0.00300844
0.00363798 0.00332457
0.00383932 0.00330141
0.0042045 0.00402108
0.00160012 0.000868552
0.00434308 0.0049795
0.00315134 0.00284061
0.00466669 0.0058733
0.00348229 0.00336762
0.00362086 0.00297816
0.00123576 0.000536343
0.00278697 0.00223757
0.00308531 0.00264826
0.000273073 6.49678e-05
0.00436346 0.00475561
0.00284322 0.00217138
0.00468544 0.00526078
0.001292 0.000721278
0.00375454 0.00388354
0.00482401 0.00507678
0.00280735 0.00228679
0.00489411 0.005981
0.00318313 0.00275049
0.00151698 0.000680455
0.00237451 0.00183531
0.00619426 0.00712156
0.00500253 0.00589648
0.00403414 0.00415988
0.00255302 0.00173286
0.00333149 0.00244913
0.00213241 0.0018402
0.00379367 0.0040378
0.00432922 0.0045896
0.00539869 0.00614369
0.00364124 0.00375138
0.00453627 0.00499866
0.0045004 0.00489884
0.00351571 0.00351681
0.00495199 0.00534119
0.00208513 0.00130223
0.00574838 0.00634072
0.00246825 0.0018746
0.00481015 0.00525708
0.00136292 0.000587464
0.00264106 0.00240455
0.00227995 0.00171767
0.000776015 0.000315957
0.00371053 0.00371098
0.00329725 0.00339235
0.0035043 0.00386941
0.00522588 0.00570258
0.00129526 0.000864305
0.000738519 0.000291851
0.0048289 0.00613056
0.0055715 0.00673961
0.00262231 0.00195592
0.0053832 0.00698753
0.00366325 0.00381858
0.00324264 0.00259559
0.00189847 0.00126718
0.00362738 0.00362619
0.00362575 0.00357598
0.00567665 0.00685589
0.00228158 0.00162652
0.00207128 0.00118866
0.0015879 0.000934935
0.0026916 0.00207984
0.00286604 0.00204216
0.00126102 0.000608234
0.00176641 0.001149
0.000796394 0.000340412
0.00360863 0.0036253
0.00495688 0.00576858
0.00459007 0.00484964
0.00679747 0.00826493
0.00488678 0.00515934
0.000730367 0.000263653
0.00283262 0.00264595
0.00611112 0.00750818
0.000952901 0.000411644
0.0055935 0.0067224
0.002315 0.00192553
0.00386622 0.00364758
0.00342278 0.00369867
0.0063361 0.00767638
0.00174929 0.00106454
0.00305597 0.0029916
0.00236391 0.00181485
0.00415967 0.0036348
0.0028693 0.00242479
0.00299157 0.00255356
0.0017982 0.000827438
0.00465772 0.00483186
0.00332089 0.00373229
0.00352223 0.00368335
0.00251227 0.00214741
0.00328502 0.00257379
0.0068529 0.0091796
0.00366651 0.00317252
0.00193922 0.00119554
0.00404229 0.00443934
0.00604102 0.00754796
0.00407653 0.00448947
0.00367955 0.00330052
0.00249352 0.00160005
0.00666705 0.0088637
0.00141835 0.000734485
0.00413277 0.00398869
0.00490389 0.0057347
0.00406267 0.00425917
0.00594483 0.00777461
0.00307798 0.00239372
0.00421755 0.00390893
0.00504981 0.00609462
0.00262883 0.00199936
0.00209492 0.00183487
0.00501231 0.00615936
0.00324916 0.00255814
0.00271361 0.00464906
0.00116239 0.000676344
0.0034937 0.00333283
0.00456317 0.00500543
0.00533592 0.00648999
0.00231826 0.00152758
0.00113386 0.000444826
0.00334127 0.00345132
0.00359641 0.00354457
0.00523403 0.00597452
0.00141998 0.000796564
0.000218458 5.6105e-05
0.00219844 0.00168443
0.00183896 0.00122886
0.00282039 0.00217138
0.00245928 0.00194194
0.00287256 0.002681
0.00376759 0.00413321
0.00123005 0.000783454
0.00356136 0.00307212
0.00123168 0.000669227
0.0061152 0.00766013
0.00525278 0.00506726
0.00533755 0.00655124
0.00521691 0.00563285
0.0055984 0.00653506
0.00203052 0.0014168
0.00358173 0.00341325
0.00330703 0.0029348
0.00306249 0.00289275
0.00211529 0.00153225
0.00434063 0.003934
0.00523566 0.0058273
0.00516963 0.0062193
0.00254732 0.00237414
0.00186097 0.00102985
0.00436101 0.00478691
0.00223675 0.00148317
0.00665482 0.00805322
0.000962683 0.000525541
0.00515088 0.00582893
0.00240793 0.00179552
0.00287582 0.00279585
0.00258645 0.00135796
0.00501883 0.00570392
0.00108414 0.000528993
0.00144362 0.000639768
0.00341545 0.00285853
0.00429498 0.00529278
0.00203378 0.00158372
0 0
0.00104909 0.000435769
0.00225713 0.00148398
0.00380997 0.00394564
0.00365754 0.0036156
0.00377248 0.00374564
0.00574431 0.00628817
0.00267448 0.00218806
0.0054639 0.00636692
0.00362168 0.00371387
0.0042795 0.00507827
0.00320106 0.00295557
0.0041882 0.0045325
0.00272176 0.00207102
0.00445068 0.00451796
0.00468788 0.00559158
0.00456561 0.00533446
0.00387763 0.0034944
0.00280816 0.00245477
0.00342849 0.00629899
0.000792318 0.00032224
0.000930077 0.000593651
0.00306901 0.00225935
0.00408631 0.00433948
0.00199954 0.00113874
0.00167267 0.000760434
0.00392654 0.00812767
